Luynes	47.38441	0.5547	5045
Luxeuil-les-Bains	47.8171	6.365	9200
Lutterbach	47.75976	7.28032	6180
Lure	47.68294	6.49658	9415
L'Union	43.66042	1.48264	12139
Lunéville	48.59273	6.49383	21582
Lunel	43.67778	4.13611	26588
Luisant	48.4295	1.47383	7049
Ludres	48.62032	6.16747	6974
Luçon	46.45493	-1.16629	10140
Lucé	48.43689	1.46359	17780
Luc-la-Primaube	44.31439	2.53552	5267
Louvroil	50.26427	3.96272	7446
Louvres	49.0446	2.50479	9323
Louviers	49.21667	1.16667	19220
Louveciennes	48.86115	2.11463	7523
Lourdes	43.09461	-0.04611	15786
Louhans	46.62637	5.22468	6466
Loudun	47.00788	0.08296	8510
Loudéac	48.1776	-2.7558	10552
Lormont	44.8765	-0.51919	22636
Loriol-sur-Drôme	44.74703	4.81719	5803
Lorient	47.74817	-3.37177	58112
Lorgues	43.49325	6.3615	8237
Loos-en-Gohelle	50.45786	2.79215	7150
Loos	50.60982	3.01874	22107
Loon-Plage	50.99647	2.2177	6640
Lons-le-Saunier	46.67535	5.55575	20678
Lons	43.31505	-0.41105	13872
Longwy	49.5217	5.76192	14695
Longvic	47.28754	5.06341	9527
Longuyon	49.44181	5.60508	5773
Longuenesse	50.73395	2.2352	13838
Longueau	49.87226	2.3588	5180
Longpont-sur-Orge	48.64171	2.29278	6149
Longjumeau	48.69503	2.30735	20771
Lomme	50.64358	2.98715	29892
Loison-sous-Lens	50.43796	2.85322	5683
Lognes	48.83541	2.62998	15519
Lodève	43.73178	3.31959	7515
Loches	47.12858	0.99522	7132
Livry-Gargan	48.9193	2.54305	39518
Livron-sur-Drôme	44.77689	4.8418	8440
Liverdun	48.74973	6.06372	6500
Lisses	48.60222	2.42245	7601
L'Isle-sur-la-Sorgue	43.91971	5.05141	16968
L'Isle-Jourdain	43.6122	1.0866	8729
L'Isle-d'Abeau	45.6196	5.22466	12033
L'Isle-Adam	49.10744	2.22818	11160
Lisieux	49.1466	0.22925	24473
Linselles	50.73708	3.07878	8049
Lingolsheim	48.55752	7.68253	17284
Linas	48.63041	2.26266	6050
Limoux	43.05487	2.22173	10844
Limours	48.64625	2.07688	6414
Limoges	45.83362	1.24759	141176
Limeil-Brévannes	48.7448	2.48705	19104
Limay	48.99553	1.74081	18559
Lillers	50.56345	2.48042	10104
Lillebonne	49.5203	0.53617	9797
Lille	50.63297	3.05858	228328
Ligny-en-Barrois	48.68861	5.32543	5247
Liffré	48.21371	-1.50898	7034
Liévin	50.4198	2.78068	34370
Lieusaint	48.63476	2.54806	7018
Libourne	44.91449	-0.24186	24240
Libercourt	50.48322	3.01584	8443
Liancourt	49.33034	2.46595	6758
L'Haÿ-les-Roses	48.77935	2.33729	29703
Lezoux	45.82689	3.37924	5170
Lézignan-Corbières	43.20085	2.75745	9042
Le Vésinet	48.89281	2.13308	16740
Levallois-Perret	48.89389	2.28864	62178
Valdahon	47.15	6.35	5077
Le Tréport	50.05979	1.37583	6062
Le Trait	49.46895	0.81634	5506
Le Touquet-Paris-Plage	50.52432	1.58571	5696
Le Thor	43.92943	4.99543	7055
Le Teil	44.54531	4.68223	8620
Le Teich	44.63389	-1.02437	5237
Le Taillan-Médoc	44.90429	-0.66997	8505
L'Estaque	43.36385	5.30854	6391
Les Sorinières	47.14744	-1.53004	6698
Les Sables-d'Olonne	46.49687	-1.7847	16105
Lesquin	50.58232	3.119	6424
Les Ponts-de-Cé	47.42315	-0.52477	12915
Les Pennes-Mirabeau	43.41012	5.30838	19871
Les Pavillons-sous-Bois	48.90683	2.50648	19730
Lesparre-Médoc	45.30709	-0.93793	5406
Les Olives	43.32393	5.4584	15181
Le Soler	42.68185	2.79305	6377
Lesneven	48.57157	-4.31745	7144
Les Mureaux	48.99173	1.90972	32134
Les Lilas	48.87992	2.42057	21124
Lésigny	48.74374	2.61518	8421
Les Herbiers	46.87095	-1.0156	15664
Les Essarts-le-Roi	48.71673	1.90089	6213
Les Clayes-sous-Bois	48.82206	1.98677	17776
Lescar	43.33358	-0.43458	9710
Les Baumettes	43.22641	5.41642	7299
Les Aygalades	43.35711	5.37116	6629
Les Arcs	43.46328	6.47876	5910
Les Angles	43.95452	4.76645	8318
Les Andelys	49.24557	1.41168	9655
Le Rheu	48.1019	-1.79565	6601
Le Relecq-Kerhuon	48.40817	-4.39676	11911
Le Raincy	48.89916	2.52298	13246
Le Puy-Sainte-Réparade	43.66393	5.43493	5041
Le Puy-en-Velay	45.04366	3.88523	22718
Le Pré-Saint-Gervais	48.88549	2.40422	17786
Le Pradet	43.10545	6.0235	12343
Le Pouliguen	47.27187	-2.43319	5438
Le Portel	50.70559	1.57574	11100
Le Pontet	43.96119	4.86008	16182
Le Pont-de-Claix	45.12321	5.69782	11963
Le Poiré-sur-Vie	46.76868	-1.50911	6273
Le Poinçonnet	46.7641	1.7179	5120
Le Plessis-Trévise	48.81074	2.57363	18618
Le Plessis-Robinson	48.78889	2.27078	22510
Le Plessis-Bouchard	49	2.23333	7420
Le Pian-Médoc	44.95519	-0.67017	5897
Le Petit-Quevilly	49.41338	1.06155	22691
Petit-Couronne	49.38333	1.01667	8761
Le Perreux-sur-Marne	48.85	2.5	32015
Le Perray-en-Yvelines	48.69441	1.85643	6206
Le Pecq	48.89317	2.10371	16534
Le Péage-de-Roussillon	45.3738	4.79727	6869
Le Passage	44.2014	0.60347	9434
Le Palais-sur-Vienne	45.8639	1.32313	5944
Léognan	44.72901	-0.60052	8890
Lentilly	45.81873	4.66304	5079
Lens	50.43302	2.82791	38265
Le Muy	43.4728	6.56637	8474
Le Mesnil-Saint-Denis	48.74485	1.95594	6915
Le Mesnil-le-Roi	48.93825	2.12554	6515
Le Mesnil-Esnard	49.41319	1.14521	6380
Le Merlan	43.33875	5.40773	9112
Le Mée-sur-Seine	48.53157	2.62829	22058
Le Mans	48.0021	0.20251	144515
Le Luc	43.39453	6.31253	7953
Le Loroux-Bottereau	47.23797	-1.34963	5326
Le Lavandou	43.137	6.366	5902
Le Kremlin-Bicêtre	48.81471	2.36073	27867
Le Havre	49.4938	0.10767	185972
Le Haillan	44.87161	-0.67691	8880
Léguevin	43.60028	1.23236	6976
Le Grau-du-Roi	43.53881	4.13559	6368
Le Grand-Quevilly	49.40076	1.04582	26522
Gond-Pontouvre	45.68333	0.16667	6218
Leforest	50.43866	3.0648	6843
Leffrinckoucke	51.03457	2.46452	5095
Leers	50.68217	3.24429	9823
Le Creusot	46.80714	4.41632	25590
Le Crès	43.64763	3.9388	7621
Le Coteau	46.01919	4.0923	7571
Le Chesnay	48.8222	2.12213	29154
Le Chambon-Feugerolles	45.39145	4.32149	13371
Le Cendre	45.7224	3.18711	5072
Le Cannet	43.57662	7.01912	43353
Le Canet	43.32611	5.3723	7431
Le Bouscat	44.86488	-0.59864	24232
Le Bourget	48.93405	2.43584	12690
Le Blanc-Mesnil	48.93872	2.46138	48077
Le Blanc	46.63371	1.06272	7026
Le Beausset	43.19822	5.80267	8568
Laxou	48.68372	6.14929	16323
La Wantzenau	48.65786	7.83068	5765
La Voulte-sur-Rhône	44.79958	4.77925	5108
La Ville-du-Bois	48.65521	2.26833	6224
La Verrière	48.752	1.94649	6427
La Verpillière	45.63417	5.1456	6205
Lavelanet	42.93267	1.84844	7382
Lavaur	43.69886	1.81211	10148
La Valette-du-Var	43.13763	5.98317	23134
Laval	48.07247	-0.77019	50489
Launaguet	43.67818	1.45603	5699
Laudun-l'Ardoise	44.10482	4.65728	5610
Lattes	43.56775	3.90279	17390
La Tronche	45.20507	5.74629	7125
La Trinité	43.7405	7.314	10128
La Tour-du-Pin	45.566	5.44487	7248
La Teste-de-Buch	44.63278	-1.14513	27253
La Talaudière	45.47603	4.42607	6791
La Souterraine	46.23791	1.48597	5311
La Seyne-sur-Mer	43.10322	5.87816	62330
La Salvetat-Saint-Gilles	43.57622	1.27192	6289
La Roque-d'Anthéron	43.71544	5.30973	5469
La Roche-sur-Yon	46.66974	-1.42757	59410
La Roche-sur-Foron	46.07111	6.3045	10026
La Rochelle	46.16308	-1.15222	76810
Larmor-Plage	47.70646	-3.38339	9151
La Riche	47.38996	0.67072	8934
La Ricamarie	45.40536	4.36944	7997
La Ravoire	45.56266	5.95826	6768
La Queue-en-Brie	48.7852	2.58112	11826
La Pomme	43.28987	5.44153	17787
La Penne-sur-Huveaune	43.28208	5.51642	6253
La Panouse	43.25576	5.42963	5502
Laon	49.5631	3.62714	28688
Lanton	44.70712	-1.03968	5765
Lannion	48.73264	-3.45657	21473
Lannemezan	43.12517	0.38401	6606
Languidic	47.83358	-3.15811	7000
Langueux	48.49528	-2.71823	6822
Langres	47.86263	5.33308	8638
Langon	44.55277	-0.24986	7102
Laneuveville-devant-Nancy	48.65659	6.22658	5168
Lanester	47.76316	-3.3393	24352
Landivisiau	48.50906	-4.06906	8747
Landerneau	48.4515	-4.25175	16052
Lançon-Provence	43.59266	5.12789	7031
La Mure	44.90145	5.78874	5190
La Mulatière	45.72818	4.81213	7185
La Motte-Servolex	45.59702	5.86724	13499
Lamorlaye	49.16246	2.44687	8540
La Montagne	47.18987	-1.68395	6012
Lambres-lez-Douai	50.36009	3.06478	5057
Lambesc	43.65382	5.26211	8084
Lambersart	50.65	3.03333	28613
Lamballe	48.46808	-2.51781	12344
La Madeleine	50.64603	3.07585	23572
La Londe-les-Maures	43.13839	6.23362	9471
Lallaing	50.39012	3.16949	6573
La Grande-Motte	43.56076	4.08482	7335
La Grand-Croix	45.50383	4.55915	5045
La Gorgue	50.6379	2.71502	5327
Lagord	46.18915	-1.15387	6987
Lagny-sur-Marne	48.86667	2.71667	20649
Lagnieu	45.90237	5.34399	6454
La Glacerie	49.60517	-1.58185	5117
La Gaude	43.72209	7.15296	6626
La Garenne-Colombes	48.90472	2.2469	26385
La Garde	43.12468	6.01033	28257
La Flèche	47.69815	-0.07553	18536
La Ferté-sous-Jouarre	48.9514	3.12724	9443
La Ferté-Saint-Aubin	47.71695	1.93904	7178
La Ferté-Macé	48.58999	-0.358	7372
La Ferté-Bernard	48.18723	0.65247	10201
La Farlède	43.16866	6.04323	6918
La Fare-les-Oliviers	43.55104	5.1943	6646
La Croix-Rouge	43.33329	5.45403	6348
La Crau	43.14962	6.07399	17905
La Couronne	45.61128	0.09948	7590
La Courneuve	48.92805	2.39627	37287
La Colle-sur-Loup	43.68648	7.10376	6987
La Ciotat	43.17476	5.60449	33113
La Chevrolière	47.09105	-1.61119	5220
La Charité-sur-Loire	47.18333	3.01667	5460
La Chapelle-sur-Erdre	47.29964	-1.55239	18481
La Chapelle-Saint-Mesmin	47.88648	1.8345	9532
La Chapelle-Saint-Luc	48.31734	4.03988	14623
La Celle-Saint-Cloud	48.85029	2.14523	21539
Labruguière	43.53862	2.2627	5846
La Bresse	47.99974	6.86499	5096
La Bouilladisse	43.39619	5.59307	5122
La Bassée	50.53424	2.8062	6027
Labarthe-sur-Lèze	43.45238	1.39973	5208
Kingersheim	47.791	7.32647	12690
Juvisy-sur-Orge	48.68333	2.38333	12376
Juvignac	43.61389	3.81056	6281
Jurançon	43.2883	-0.38694	7041
Jumelles	47.43517	-0.10371	7328
Juigné	47.71878	-0.39405	7007
Jouy-le-Moutier	49.01068	2.04028	19087
Jouy-en-Josas	48.75909	2.16966	8383
Joué-lès-Tours	47.35223	0.66905	37466
Jouars-Pontchartrain	48.78888	1.89898	5012
Jonage	45.79638	5.04664	5750
Joinville-le-Pont	48.82538	2.47458	18154
Joigny	47.98288	3.40096	11527
Jœuf	49.23333	6.01667	7064
Jeumont	50.29658	4.10108	10964
Jaunay-Clan	46.68503	0.37179	6097
Jassans-Riottier	45.98134	4.7614	5839
Jarville-la-Malgrange	48.66697	6.20269	10248
Jarny	49.15873	5.8764	8704
Janzé	47.95959	-1.49938	5927
Jacou	43.66139	3.91222	5111
Ivry-sur-Seine	48.81568	2.38487	57897
Itteville	48.51536	2.34377	5650
Istres	43.51345	4.98747	44373
Issy-les-Moulineaux	48.82104	2.27718	61447
Issoudun	46.94848	1.99362	14385
Issoire	45.54422	3.24901	15984
Isle	45.80461	1.22621	8085
Isbergues	50.62328	2.45902	10067
Irigny	45.67313	4.82243	8869
Ingré	47.91995	1.82778	8001
Illzach	47.7742	7.35175	15457
Illkirch-Graffenstaden	48.52894	7.71523	27261
Ille-sur-Têt	42.67083	2.62066	5470
Igny	48.74437	2.22428	9968
Ifs	49.14	-0.34899	9617
Hyères	43.12038	6.12857	50487
Huningue	47.60477	7.57782	6375
Houplines	50.69499	2.91518	8119
Houilles	48.92161	2.19263	31121
Houdain	50.4504	2.53777	7622
Horbourg-Wihr	48.08106	7.3938	5358
Honfleur	49.41985	0.23294	8148
Homécourt	49.22071	5.99242	6971
Hombourg-Haut	49.12819	6.77066	9702
Hœnheim	48.62224	7.75549	10921
Hirson	49.92262	4.08259	11133
Hettange-Grande	49.4065	6.15233	6922
Hersin-Coupigny	50.44796	2.6494	6609
Hérouville-Saint-Clair	49.21088	-0.30653	24258
Héricourt	47.57305	6.76139	10985
Herblay	48.98994	2.1699	25153
Hennebont	47.80479	-3.27812	14288
Hénin-Beaumont	50.41359	2.96485	25371
Hendaye	43.35809	-1.7744	14415
Hem	50.65256	3.18681	19699
Heillecourt	48.65049	6.19512	6327
Hazebrouck	50.72374	2.53729	23307
Hayange	49.32881	6.06278	15501
Hautmont	50.25077	3.92143	15540
Yutz	49.35571	6.1926	15659
Haute-Goulaine	47.19904	-1.43012	5290
Haubourdin	50.60826	2.99143	15694
Hasparren	43.38394	-1.30523	6250
Harnes	50.44643	2.90481	13569
Harfleur	49.5066	0.19827	8286
Ham	49.74721	3.07301	5698
Halluin	50.78628	3.12611	20171
Haillicourt	50.47519	2.57458	5121
Haguenau	48.81557	7.79051	38721
Hagondange	49.24879	6.16374	9039
Guyancourt	48.77334	2.07393	31989
Gujan-Mestras	44.636	-1.06815	19184
Guise	49.90055	3.62801	6033
Guipavas	48.43411	-4.40197	13755
Guingamp	48.56259	-3.15289	9023
Guînes	50.86708	1.87025	5342
Guilherand-Granges	44.93278	4.87372	11365
Guilers	48.42702	-4.55978	7328
Guichen	47.96813	-1.79576	7142
Gueugnon	46.60357	4.06286	8486
Guéret	46.17185	1.87166	15853
Guérande	47.32829	-2.42934	16523
Guer	47.90404	-2.12031	6308
Guénange	49.29945	6.20535	7409
Guebwiller	47.91667	7.2	12548
Groslay	48.98561	2.34736	7902
Grigny	48.65412	2.39343	24940
Grigny	45.60843	4.78976	8331
Gretz-Armainvilliers	48.7412	2.73105	7831
Grenoble	45.17869	5.71479	158552
Grenay	50.44962	2.75168	6491
Grenade	43.77128	1.29282	6486
Gray	47.44575	5.59215	7402
Gravelines	50.98651	2.12807	13137
Graulhet	43.76688	1.98938	13057
Grasse	43.65783	6.92537	47581
Granville	48.83792	-1.59714	14289
Grand-Fort-Philippe	50.99961	2.10784	6188
Grande-Synthe	51.0154	2.29975	23213
Grand-Couronne	49.35563	1.00647	9569
Grand-Charmont	47.52674	6.82604	5347
Gradignan	44.77362	-0.61395	24385
Grabels	43.648	3.80144	6107
Gouvieux	49.18705	2.41439	9526
Goussainville	49.01367	2.46595	30047
Gournay-sur-Marne	48.86223	2.58452	6073
Gournay-en-Bray	49.48285	1.72471	6449
Gourin	48.1395	-3.6077	5005
Gourdon	44.73576	1.38071	5342
Gouesnou	48.45297	-4.46495	6388
Gonesse	48.98693	2.44892	26758
Golbey	48.19764	6.43966	8623
Gleizé	45.98916	4.69708	8749
Givors	45.59063	4.76878	18198
Givet	50.13796	4.82545	7448
Gisors	49.28178	1.7801	12363
Gignac-la-Nerthe	43.39287	5.23586	9146
Gignac	43.65207	3.55096	5025
Gif-sur-Yvette	48.68333	2.13333	23541
Gières	45.17997	5.78935	6299
Gien	47.69332	2.63094	15966
Gex	46.33323	6.05766	9177
Gerzat	45.82581	3.14473	9382
Gérardmer	48.07346	6.87787	10084
Gentilly	48.81294	2.3417	15939
Gennevilliers	48.93333	2.3	42294
Genlis	47.24203	5.22415	5453
Genas	45.73131	5.00211	12878
Gémenos	43.29751	5.62843	5727
Geispolsheim	48.51603	7.64825	7410
Gauchy	49.82765	3.27371	5676
Garges-lès-Gonesse	48.96791	2.39781	39847
Gargenville	48.98802	1.81176	6952
Garéoult	43.32833	6.04616	5268
Gardanne	43.45491	5.46913	21140
Garches	48.84226	2.18232	18930
Gap	44.55858	6.07868	42715
Gannat	46.09987	3.19842	6096
Gan	43.22852	-0.38713	5373
Gaillon	49.16104	1.34016	6818
Gaillard	46.1853	6.20693	11660
Gaillac	43.9016	1.89686	12600
Gagny	48.88333	2.53333	38134
Fuveau	43.45578	5.56149	7845
Fumel	44.49898	0.96725	5816
Frouzins	43.51482	1.32523	6418
Frouard	48.75994	6.13036	7119
Frontignan	43.44775	3.75524	22251
Freyming-Merlebach	49.15	6.78333	14507
Fresnes-sur-Escaut	50.43382	3.57752	7573
Fresnes	48.75568	2.32241	24803
Fréjus	43.43325	6.73555	53098
Franconville	48.98333	2.23333	34284
Francheville	45.73637	4.76358	12053
Fourmies	50.01532	4.04784	14151
Fouquières-lès-Lens	50.42842	2.91321	7008
Foulayronnes	44.24029	0.64516	5055
Fouillard	48.1582	-1.57915	6737
Fougères	48.35157	-1.19961	23719
Fouesnant	47.89342	-4.0124	8722
Fos-sur-Mer	43.43774	4.94457	17317
Fosses	49.09808	2.50957	10543
Forbach	49.18848	6.89255	21358
Fontenay-Trésigny	48.70647	2.87047	5047
Fontenay-sous-Bois	48.85442	2.48268	52075
Fontenay-le-Fleury	48.81253	2.04863	12611
Fontenay-le-Comte	46.46671	-0.80624	16316
Fontenay-aux-Roses	48.79325	2.29275	24680
Fontaines-sur-Saône	45.83572	4.8449	7129
Fontaine-lès-Dijon	47.34238	5.02007	9234
Fontainebleau	48.40908	2.70177	19717
Fontaine	45.19275	5.68821	24588
Fonsorbes	43.539	1.22882	7745
Fondettes	47.4035	0.59686	9684
Foix	42.96535	1.60705	9860
Florange	49.32373	6.1212	10758
Floirac	44.83061	-0.52675	16497
Flines-lez-Raches	50.41667	3.18333	5567
Fleury-Mérogis	48.6373	2.36378	9241
Fleury-les-Aubrais	47.93328	1.91811	21085
Fleurance	43.8494	0.66298	6564
Flers-en-Escrebieux	50.3979	3.06038	5669
Flers	48.73722	-0.57466	17430
Fismes	49.30773	3.68607	5395
Firminy	45.38956	4.2886	17902
Figeac	44.60894	2.03155	11491
Feyzin	45.67287	4.85894	9539
Feytiat	45.81004	1.33107	5437
Feurs	45.73337	4.22755	7901
Ferrière-la-Grande	50.25521	3.99288	5834
Ferney-Voltaire	46.25858	6.11063	7742
Fenain	50.36667	3.3	5346
Feignies	50.29806	3.91534	7370
Fécamp	49.75787	0.37457	22003
Faverges	45.75116	6.29151	6580
Faulquemont	49.0491	6.59732	5553
Farébersviller	49.11898	6.86914	7068
Fameck	49.29895	6.10915	12291
Falaise	48.89217	-0.19527	9107
Faches-Thumesnil	50.58333	3.06667	16163
Fabrègues	43.55131	3.77611	6607
Ézanville	49.02794	2.36787	8950
Eysines	44.88442	-0.65141	21394
Eyguières	43.69481	5.03131	6475
Eybens	45.14771	5.75014	10195
Évry	48.6328	2.44049	51900
Évron	48.15587	-0.40242	7808
Évreux	49.02414	1.15082	57795
Évian-les-Bains	46.40111	6.58793	8207
Eu	50.04606	1.42079	8425
Étréchy	48.49465	2.19489	6461
Étaples	50.52194	1.63319	11397
Étampes	48.43507	2.16233	23012
Estaires	50.64574	2.72782	5979
Essey-lès-Nancy	48.705	6.22691	8090
La Baule-Escoublac	47.29221	-2.36395	17775
Escaudain	50.33315	3.3443	9479
Escalquens	43.51835	1.56093	6162
Esbly	48.9052	2.81235	5609
Erstein	48.42373	7.66262	9647
Ernée	48.29722	-0.93263	6127
Ermont	48.99004	2.25804	28117
Ergué-Gabéric	47.99657	-4.02438	7326
Éragny	49.01667	2.1	15385
Équeurdreville-Hainneville	49.64868	-1.65306	18862
Épône	48.95476	1.82233	6770
Épinay-sur-Seine	48.9535	2.31514	46145
Épinay-sur-Orge	48.67338	2.31074	9507
Épinay-sous-Sénart	48.6897	2.51186	12826
Épinal	48.18324	6.45304	39518
Épernon	48.61031	1.67218	5266
Épernay	49.04	3.95922	27082
Entraigues-sur-la-Sorgue	44.0032	4.92657	7206
Ensisheim	47.86584	7.35052	6940
Enghien-les-Bains	48.96667	2.31667	10951
Émerainville	48.81276	2.62139	7002
Embrun	44.56387	6.49526	7069
Elne	42.60432	2.97176	7007
Elbeuf	49.28669	1.00288	17231
Élancourt	48.78421	1.9552	30831
Éguilles	43.56867	5.35575	7480
Égly	48.57828	2.22417	5259
Égletons	45.40637	2.04518	5316
Écully	45.77437	4.77758	19437
Écouen	49.02062	2.38309	7583
Eckbolsheim	48.58075	7.68768	6253
Échirolles	45.14603	5.71441	33088
Eaubonne	48.99712	2.28249	24096
Dunkerque	51.0344	2.37681	71287
Dugny	48.95371	2.41734	10709
Dreux	48.73649	1.36566	31058
Draveil	48.68466	2.41418	29316
Drancy	48.92578	2.44533	62488
Draguignan	43.53692	6.46458	38573
Douvrin	50.50916	2.83053	5199
Douvres-la-Délivrande	49.29472	-0.38039	5182
Dourges	50.43636	2.98589	5761
Dourdan	48.52772	2.01113	10261
Doullens	50.15724	2.34019	6295
Doué-la-Fontaine	47.19329	-0.27633	8089
Douchy-les-Mines	50.3008	3.3927	10296
Douarnenez	48.09542	-4.32904	16590
Douai	50.37069	3.07922	46531
Donges	47.31824	-2.07538	6749
Dompierre-sur-Mer	46.18828	-1.06353	5295
Domont	49.02782	2.32638	16684
Domérat	46.36036	2.53455	9015
Domène	45.20289	5.83335	6882
Dombasle-sur-Meurthe	48.61861	6.35538	9256
Dole	47.09225	5.48966	25878
Dol-de-Bretagne	48.54976	-1.75104	5394
Divonne-les-Bains	46.3571	6.13494	6775
Divion	50.47169	2.50546	7290
Dives-sur-Mer	49.28176	-0.10125	5906
Dinard	48.63293	-2.06274	11993
Dinan	48.45553	-2.05049	12237
Dijon	47.31667	5.01667	149782
Digoin	46.48124	3.97946	8941
Digne-les-Bains	44.09252	6.23199	18986
Dieppe	49.9216	1.07772	35707
Déville-lès-Rouen	49.46942	1.05214	10548
Deuil-la-Barre	48.97674	2.32722	21560
Desvres	50.66884	1.83478	5109
Déols	46.82934	1.70428	8635
Denain	50.3293	3.3943	21412
Delle	47.50797	6.99975	6186
Decize	46.82852	3.46192	6605
Décines-Charpieu	45.76873	4.95883	24674
Dechy	50.35	3.11667	5439
Decazeville	44.56045	2.25091	7268
Dax	43.71032	-1.05366	22305
Darnétal	49.44533	1.15144	9064
Dardilly	45.80558	4.75319	8612
Dammartin-en-Goële	49.05423	2.67777	8552
Dammarie-les-Lys	48.51667	2.65	21066
Dainville	50.28097	2.72603	5587
Cusset	46.13452	3.45639	14562
Cuincy	50.37933	3.05301	7048
Cugnaux	43.53635	1.34428	15393
Cuers	43.23754	6.07178	8869
Cucq	50.47733	1.62018	5050
Crozon	48.24643	-4.48993	8123
Crosne	48.71921	2.45728	8592
Crolles	45.27724	5.87837	9026
Croix	50.67846	3.1493	21361
Croissy-sur-Seine	48.87925	2.13836	10751
Creutzwald	49.20531	6.69668	14416
Créteil	48.79266	2.46569	84833
Crest	44.72639	5.01517	8517
Crépy-en-Valois	49.23359	2.88807	15694
Creil	49.25672	2.48477	31863
Craponne	45.74526	4.72322	8460
Craon	47.84811	-0.95002	5130
Cran-Gevrier	45.9	6.1	19354
Couzeix	45.87645	1.23842	6942
Coutras	45.04067	-0.12886	7682
Coutances	49.04541	-1.44518	9657
Courtry	48.91906	2.60431	6610
Courthézon	44.0876	4.88407	5723
Coursan	43.2337	3.05712	5632
Courrières	50.45701	2.94725	10330
Cournonterral	43.55889	3.72	5682
Cournon-d'Auvergne	45.74123	3.19643	18848
Courdimanche	49.03513	2.00096	6256
Courcouronnes	48.61429	2.40762	14856
Courcelles-lès-Lens	50.41667	3.01667	6205
Courbevoie	48.89672	2.25666	85158
Coulounieix	45.15774	0.68798	9103
Coulommiers	48.81451	3.08498	15274
Coulogne	50.92463	1.88137	5979
Coulaines	48.02409	0.20411	7912
Couëron	47.21473	-1.72452	19466
Coudekerque-Branche	51.02288	2.39359	25201
Cosne-Cours-sur-Loire	47.41101	2.92528	11613
Corte	42.30956	9.14917	7217
Cornebarrieu	43.64967	1.32588	5256
Cormontreuil	49.21667	4.05	6479
Cormeilles-en-Parisis	48.97111	2.20491	21973
Corbie	49.90672	2.50682	6486
Corbeil-Essonnes	48.60603	2.48757	40527
Corbas	45.66798	4.90198	9753
Contes	43.81278	7.31444	6864
Conflans-Sainte-Honorine	49.00158	2.09694	36358
Condom	43.95816	0.37199	7732
Condé-sur-Noireau	48.84881	-0.55214	6364
Condé-sur-l'Escaut	50.45436	3.58884	10215
Concarneau	47.87536	-3.91896	21397
Compiègne	49.41794	2.82606	44243
Commercy	48.76128	5.59067	7138
Commentry	46.28876	2.74163	7461
Comines	50.7615	3.01063	12548
Combs-la-Ville	48.66497	2.56957	22322
Combourg	48.40883	-1.75146	5362
Pontault-Combault	48.79813	2.60676	34798
Colomiers	43.61058	1.33467	31363
Colombes	48.91882	2.25404	82300
Colombelles	49.2049	-0.29571	6493
Colmar	48.08078	7.35584	65405
Cogolin	43.25294	6.52981	9838
Cognin	45.55952	5.89113	6577
Cognac	45.69581	-0.32867	20868
Cluses	46.06251	6.57497	19789
Clisson	47.0871	-1.28297	6480
Clichy-sous-Bois	48.9102	2.55323	29062
Clichy	48.90018	2.30952	57467
Clermont-Ferrand	45.77969	3.08682	138681
Clermont	49.37897	2.41258	11025
Cléon	49.31235	1.0295	6164
Claye-Souilly	48.94492	2.68566	11069
Clapiers	43.65833	3.88917	5237
Clamart	48.80299	2.26692	51400
Claix	45.11994	5.67292	8127
Varennes-Vauzelles	47.01678	3.14037	10464
Ciboure	43.38488	-1.66817	6814
Cholet	47.05893	-0.87974	53160
Choisy-le-Roi	48.76846	2.41874	35590
Chinon	47.16701	0.24284	9405
Chilly-Mazarin	48.71489	2.31638	18870
Chevreuse	48.70662	2.03329	5687
Chevilly-Larue	48.76476	2.3503	20125
Chevigny-Saint-Sauveur	47.29908	5.13367	10620
Cherbourg-Octeville	49.63984	-1.61636	26655
Chenôve	47.29323	5.00457	15791
Chennevières-sur-Marne	48.79702	2.54046	18314
Chemillé-Melay	47.21476	-0.72488	6683
Chelles	48.88109	2.59295	46947
Chécy	47.89402	2.02304	7655
Chaville	48.80565	2.18864	18735
Chauvigny	46.56979	0.64346	7526
Chauny	49.61514	3.21857	13176
Chaumont	48.11121	5.14134	28981
Chatou	48.8898	2.15863	30091
Châtillon-sur-Seine	47.85851	4.57375	6939
Châtillon-sur-Seiche	48.03448	-1.67114	6152
Châtillon	48.8024	2.29346	32383
Châtenoy-le-Royal	46.79797	4.8119	6058
Châtenay-Malabry	48.76507	2.26655	32715
Châtellerault	46.81705	0.54518	37210
Châtel-Guyon	45.92258	3.06423	5681
Châtelaillon-Plage	46.07287	-1.08845	6059
Château-Thierry	49.04636	3.40304	15938
Châteauroux	46.81248	1.69362	53301
Château-Renault	47.59188	0.91143	5789
Châteaurenard	43.88169	4.85493	14205
Châteauneuf-sur-Loire	47.86575	2.21903	7446
Châteauneuf-les-Martigues	43.38383	5.16403	11496
Châteaulin	48.19522	-4.09365	5379
Château-Gontier	47.82705	-0.70512	12292
Châteaugiron	48.04821	-1.50362	6274
Châteaudun	48.07086	1.33783	16006
Château-du-Loir	47.69409	0.41829	5567
Château-d'Olonne	46.50382	-1.74097	13420
Châteaubriant	47.71675	-1.37643	13024
Châteaubourg	48.11112	-1.4035	5362
Chassieu	45.74584	4.97088	9412
Chasse-sur-Rhône	45.5785	4.80985	5229
